og_record_id,submission_label,catalog_version,validated,part,point_type,heading,question_number,question_text,_closed,answer_text,points,has_points_marker,is_free_text,field_name,shown,question_uid,match_score,hidden_by
44fe9b0d-d730-43cf-ba7e-d952d55f88f2,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,30,Does the system's audit trail include change control processes to record modifications to the system's operation or performance?,False,Yes,2,Y,N,fairnessImplementation16,Y,45,1.0,
44fe9b0d-d730-43cf-ba7e-d952d55f88f2,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,31,Have you prepared a concept case to the Government of Canada Enterprise Architecture Review Board?,True,Yes,1,Y,N,fairnessImplementation17,Y,46,1.0,
44fe9b0d-d730-43cf-ba7e-d952d55f88f2,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Privacy,32,"If your system uses or creates personal information, have you undertaken a Privacy Impact Assessment, or updated an existing one?",False,Yes,1,Y,N,privacyImplementation1,Y,71,1.0,
44fe9b0d-d730-43cf-ba7e-d952d55f88f2,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Privacy,33,Please indicate the following in your answer: Title and scope of the Privacy Impact Assessment; How the automation project fits into the program; and Date of Privacy Impact Assessment completion or modification.,True,Title: CBSA Assessment and Revenue Management (CARM) Privacy Impact,0,N,Y,privacyDesign5,Y,100,1.0,
44fe9b0d-d730-43cf-ba7e-d952d55f88f2,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,establish that the business meets specific requirements,34,Have you designed and built security and privacy into your systems from the concept stage of the project?,False,Yes,1,Y,N,privacyImplementation2,Y,72,1.0,
44fe9b0d-d730-43cf-ba7e-d952d55f88f2,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,establish that the business meets specific requirements,35,"Is the information used within a closed system (i.e. no connections to the Internet, Intranet or any other system)?",False,No,0,Y,N,privacyImplementation3,Y,77,1.0,
44fe9b0d-d730-43cf-ba7e-d952d55f88f2,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,establish that the business meets specific requirements,36,"If the sharing of personal information is involved, has an agreement or arrangement with appropriate safeguards been established?",False,Yes,1,Y,N,privacyDesign4,Y,78,1.0,
44fe9b0d-d730-43cf-ba7e-d952d55f88f2,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,establish that the business meets specific requirements,37,Will you de-identify any personal information used or created by the system at any point in the lifecycle?,False,No,0,Y,N,privacyDesign7,Y,102,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Project Details,none,,1,Name of Respondent Christie Sainsbury,False,,0,N,Y,,Y,,0.655,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Project Details,none,,2,"Job Title Manager, SSDU",False,,0,N,Y,,Y,,0.581,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Project Details,none,,3,Department Royal Canadian Mounted Police,False,,0,N,Y,,Y,,0.4,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Project Details,none,,4,Branch Specialized Policing Services,False,,0,N,Y,,Y,,0.367,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Project Details,none,,5,Project Title Voice2Text,False,,0,N,Y,,Y,,0.703,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Project Details,none,,6,Project ID from IT Plan N/A,False,,0,N,Y,projectDetailsID,Y,49,0.92,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Project Details,none,,7,Departmental Program (from Department Results Framework) Technical Investigation Services,False,,0,N,Y,,Y,,0.766,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Project Details,none,,8,Project Phase,False,Design,0,Y,N,projectDetailsPhase,Y,51,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Project Details,none,,9,Please provide a project description:,True,"The project involves building a web-based offline, on-premise application that
uses AI engines to assist with the transcription and/or translation of audio
files collected during investigations.  The application will process audio files
and generate a transcription and/or translation that will then be reviewed and
edited by transcribers/translators prior to disclosure.  The goal of the project
is to increase the efficiency of the transcription/translation process, not to
replace it.  It will help to reduce backlogs and improve operational necessity
by allowing investigations timelier access to relevant details of their operation
which could impact surveillance, officer safety and potential Authorization re-
writes. Transcribers/translators will still need to review the generated
transcriptions for accuracy and make any necessary edits.",0,N,Y,projectDetailsDescription,Y,6,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Project Details,none,About The System,10,Please check which of the following capabilities apply to your system.,False,"Text and speech analysis: Analyzing large data sets to recognize, process, and
tag text, speech, voice, and make recommendations based on the tagging",0,N,Y,aboutSystem1,Y,9,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,Reasons for Automation,1,What is motivating your team to introduce automation into this decision-making process?,True,(Check all that apply),0,N,Y,businessDrivers1,Y,7,0.891,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,Use innovative approaches,2,"What client needs will the system address and how will this system meet them? If possible, describe how client needs have been identified.",False,"Transcribing and translating audio is a labour and time intensive process.  The
use of AI engines to assist with the transcription/translation will reduce the
amount of labour and time required by transcribers/translators by generating
a draft transcription that they can then review and edit instead of performing
the transcription/translation themselves from scratch.",0,N,Y,businessDrivers3,Y,79,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,Use innovative approaches,3,Please describe any public benefits the system is expected to have.,False,"Increasing the efficiency of the transcription/translation of audio files will
allow investigators timelier access to relevant details of their operation which
could impact surveillance, officer safety and potential Authorization re-writes.
It will also impact how quickly disclosure can be provided to the court,
potentially increasing the rate at which public cases are processed.",0,N,Y,businessDrivers4,Y,80,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,Use innovative approaches,4,How effective will the system likely be in meeting client needs?,False,Moderately effective,1,Y,N,businessDrivers5,Y,81,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,Use innovative approaches,5,"Please describe any improvements, benefits, or advantages you expect from using an automated system. This could include relevant program indicators and performance targets.",True,"The automation of the transcription/translation process will increase the
efficiency of the process by a factor of at least 10.  This will allow",0,N,Y,businessDrivers6,Y,82,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,investigators more timely access to information important for their,6,Please describe how you will ensure that the system is confined to addressing the client needs identified above.,False,"The application uses a login based on Active Directory to limit access to only
users with proper authorization.  SOPs will be put in place to ensure the
proper use of the system.   Testing will be done, and feedback gathered, to
ensure that the efficiency and accuracy of the transcriptions/translations
generated by the application are within an acceptable range.",0,N,Y,businessDrivers7,Y,83,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,investigators more timely access to information important for their,7,Please describe any trade-offs between client interests and program objectives that you have considered during the design of the project.,False,"We have considered clients' privacy and security concerns.  The system is
designed by the RCMP , operated offline and on-premise.  No operational data
is stored by the system.  Once the transcriptions have been generated and
downloaded by the user, the original audio and the transcription are deleted
from the system.",0,N,Y,businessDrivers8,Y,84,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,investigators more timely access to information important for their,8,Have alternative non-automated processes been considered?,False,Yes,0,Y,N,businessDrivers9,Y,85,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,investigators more timely access to information important for their,9,"If non-automated processes were considered, why was automation identified as the preferred option?",False,"Manual transcription/translation requires a significant amount of labour and
time from transcribers/translators and has led to a backlog of audio files
waiting to be transcribed, thus delaying disclosure.  This application will
automatically generate the transcriptions/translations and the transcribers/
translators will only have to review them and perform edits which is less
labour and time intensive than transcribing them from scratch.",0,N,Y,businessDrivers10,Y,86,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,investigators more timely access to information important for their,10,What would be the consequence of not deploying the system?,False,Other (please specify),0,N,Y,businessDrivers11,Y,87,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,investigators more timely access to information important for their,11,"Please describe The transcription process will continue as it is now, at the same efficiency level Risk Profile",False,,0,N,Y,,Y,,0.503,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,investigators more timely access to information important for their,12,Is the project within an area of intense public scrutiny (e.g. because of privacy concerns) and/or frequent litigation?,False,No,0,Y,N,riskProfile1,Y,52,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,investigators more timely access to information important for their,13,Are clients in this line of business particularly vulnerable?,False,No,0,Y,N,riskProfile2,Y,53,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,investigators more timely access to information important for their,14,Are stakes of the decisions very high?,False,No,0,Y,N,riskProfile3,Y,54,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,investigators more timely access to information important for their,15,"Will this project have major impacts on staff, either in terms of their numbers or their roles?",False,No,0,Y,N,riskProfile4,Y,55,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,investigators more timely access to information important for their,16,Will the use of the system create or exacerbate barriers for persons with disabilities?,True,No,0,Y,N,riskProfile5,Y,89,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,Project Authority,17,Will you require new policy authority for this project?,True,No,0,Y,N,projectAuthority1,Y,56,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Algorithm,18,The algorithm used will be a (trade) secret,False,No,0,Y,N,aboutAlgorithm1,Y,57,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Algorithm,19,The algorithmic process will be difficult to interpret or to explain,True,No,0,Y,N,aboutAlgorithm2,Y,58,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Decision,20,Please describe the decision(s) that will be automated.,False,"The system does not make any decisions.  Transcribers/translators will be
reviewing all transcriptions for accuracy and editing them when necessary.
The raw transcriptions generated by the AI engine will not be relied on without
that review and editing process by a human.",0,N,Y,decisionSector3,Y,91,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Decision,21,Does the decision pertain to any of the categories below (check all that apply):,False,Other (please specify),1,Y,N,decisionSector1,Y,11,1.0,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Decision,22,Please describe The system does not make decisions Impact Assessment,False,,0,N,Y,,Y,,0.672,
7612202f-1530-41ce-80c7-6e121f5fcadc,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Decision,23,Which of the following best describes the type of automation you are planning?,False,"Partial automation (the system will contribute to administrative decision-
making by supporting an officer through assessments, recommendations,
intermediate decisions, or other outputs)",2,Y,N,impact30,Y,92,1.0,
